,num_samples,duration,offset_seconds,window_seconds,analysis_sample_rate,analysis_channels,end_of_fade_in,start_of_fade_out,loudness,tempo,tempo_confidence,time_signature,time_signature_confidence,key,key_confidence,mode,mode_confidence,code_version,echoprint_version,synch_version,rhythm_version,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,speechiness,valence,name,track,genre
62,11140542,505.24,0,0,22050,1,0.0,490.41705,-7.18,174.851,0.269,4,0.83,0,0.848,1,0.749,3.15,4.12,1.0,1.0,0.256,0.162,505240,0.867,3.37e-05,0.682,0.092,0.499,Bob Dylan,"Like a Rolling Stone - Live at Royal Albert Hall, London, UK - May 26, 1966",rock
63,3666474,166.28,0,0,22050,1,3.41333,156.95528,-9.288,108.177,0.814,4,1.0,0,0.801,1,0.68,3.15,4.12,1.0,1.0,0.594,0.831,166280,0.544,0.00389,0.0736,0.0837,0.856,Creedence Clearwater Revival,Down On The Corner,rock
64,11402615,517.1254,0,0,22050,1,0.0,498.36989,-8.538,80.576,0.121,3,0.163,2,0.994,1,0.822,3.15,4.12,1.0,1.0,0.452,0.483,517125,0.615,0.000414,0.0512,0.0497,0.594,Led Zeppelin,Kashmir,rock
65,4924500,223.33333,0,0,22050,1,0.55578,213.55973,-10.637,127.084,0.387,4,0.803,7,0.135,1,0.445,3.15,4.12,1.0,1.0,0.229,0.399,223333,0.518,0.00122,0.262,0.0318,0.285,The Who,Behind Blue Eyes - Original Album Version,rock
66,2953230,133.93333,0,0,22050,1,0.36576,128.43537,-3.822,137.377,0.691,4,1.0,8,0.668,1,0.698,3.15,4.12,1.0,1.0,0.0995,0.567,133933,0.959,6.07e-05,0.1,0.102,0.961,The Kinks,You Really Got Me,rock
67,5644800,256.0,0,0,22050,1,0.4712,239.7112,-13.243,84.378,0.026,4,1.0,5,0.247,1,0.523,3.15,4.12,1.0,1.0,0.219,0.63,256000,0.449,0.0,0.0622,0.0252,0.623,Tom Petty,Free Fallin',rock
68,3044076,138.05333,0,0,22050,1,0.19855,131.29723,-3.785,132.31,0.863,4,1.0,0,0.883,1,0.551,3.15,4.12,1.0,1.0,0.0648,0.636,138053,0.746,0.29,0.173,0.0393,0.432,John Fogerty,Fortunate Son,rock
69,4392360,199.2,0,0,22050,1,0.4298,190.1424,-9.326,138.923,0.88,4,1.0,9,0.307,1,0.322,3.15,4.12,1.0,1.0,0.411,0.757,199200,0.868,0.00221,0.355,0.062,0.815,The Hollies,Long Cool Woman (In a Black Dress) - 1999 Remaster,rock
70,6623820,300.4,0,0,22050,1,1.00435,296.28082,-8.367,117.292,0.416,4,0.626,5,0.936,1,0.766,3.15,4.12,1.0,1.0,0.313,0.489,300400,0.724,0.185,0.287,0.0352,0.15,The Who,Baba O'Riley,rock
71,5011230,227.26667,0,0,22050,1,0.22059,214.71492,-13.18,105.929,0.935,4,0.93,1,0.0,0,0.326,3.15,4.12,1.0,1.0,0.221,0.645,227267,0.598,3.53e-06,0.0721,0.0335,0.913,The Doobie Brothers,Listen To The Music,rock
